id,name,type,rarity,flags_joined,has_show_in_wardrobe,has_override_rarity,details_type,damage_type,weight_class,restrictions_count,icon
11537,Last Words,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/ED6673B5B8DCF01776D6F2B6BABC67060A5EE32A/3098393.png
11538,Eagle Eye Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/3C6C6F746909CCC40B0A0ADCC4E8A5CCAD59B4F4/3098668.png
11539,Leather Straps Chestpiece,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/0BBC2731103B4B49560A90B055FB923C0C232928/3107291.png
11540,Arcane Spellweaver's Hat,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/073C40CCBCDA573EF167D0E7D19409C99400A917/3098413.png
11541,Leather Straps Cingulum,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/7F6A4FDEA10CAD7CC6E880EE0CCADACABF0C67C1/3107292.png
11542,Eagle Eye Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/5E974D2BE01293C30CA993339349740A59D71013/3098647.png
11543,Eagle Eye Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/6947107949ADAE54EE966112AFD6FBF5242D08FB/3098605.png
11544,Sun-Grown Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/CC7BCC7A0B773606583E4158A7FDDB33AFEEB54B/3106284.png
11545,Sun-Grown Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/643039EE6DA29FC962753C791D10EBE7BC1B0DC5/3106121.png
11546,Suncatcher's Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/47C056F06DBBB10AA5FE4428A57AF232E7FFD571/3105295.png
11547,Sun-Grown Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/73AAA93661ABD3390891DEBA97D4CC61ADB1BF48/3106234.png
11548,Sun-Grown Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/CFD1DE5E1BBFF39302FDD90DAEDC32EB1A302F69/3106172.png
11549,Sun-Grown Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/E6D8011A5409D5402AD6C705DA804FD598039D23/3106272.png
11550,Sun-Grown Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/D2DC72DB5D3BABC96277D6CD0DFC0DC0A47816E4/3106159.png
11551,Sun-Grown Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/50AEBDC9FADF01969DDB9BCCA32E690692781025/3106197.png
11552,Sun-Grown Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/F22DA801560441CD6D49FFFC99804B7A0A9540D6/3106133.png
11553,Sun-Grown Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/5A1722B4A6DDBF1705FBDE4E4AFE17445B38E44E/3106297.png
11554,Suncatcher's Trident,Weapon,Basic,ShowInWardrobe,True,False,Trident,Physical,,0,https://render.guildwars2.com/file/0CD7FE03EFEF144DB157B754639BDA4B414AE497/3105297.png
11555,Sun-Grown Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/9D98C3F308B1C9CA634D73951ACEB3AD759106D9/3106210.png
11556,Sun-Grown Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/9BFFF516E639956D37F7D8C0497F631DE40EB3F4/3106246.png
11557,Sun-Grown Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/1239E6242B00E74242450579D1EC17F6337AA635/3106222.png
11558,Sun-Grown Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/21526B2464B62CA64F3503A7BAFF294B55CBE123/3106258.png
11559,Zephyrite Headband,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/BCB2FE5AB00407A6ECA33809225BFB0CF1CE0392/3107290.png
11560,Infused Aurora Chestguard,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/23F33CF341EEC9DE68B2BAE51A92D2D0B65A1319/3107289.png
11561,Infused Aurora Chestguard,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/23F33CF341EEC9DE68B2BAE51A92D2D0B65A1319/3107289.png
11562,Zephyrite Headband,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/BCB2FE5AB00407A6ECA33809225BFB0CF1CE0392/3107290.png
11563,Sun-Grown Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/632B20DD987699F6E614755872D7A6E853E7AE4A/3106309.png
11564,Infused Aurora Chestguard,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/23F33CF341EEC9DE68B2BAE51A92D2D0B65A1319/3107289.png
11565,Sun-Grown Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/0F5C0855499EFC3205E910AC3DF5CB71FBCBDB07/3106185.png
11566,Sun-Grown Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/51CD0A0C1233D9620D13603AE34931DB21B8A143/3106145.png
11567,Zephyrite Headband,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/BCB2FE5AB00407A6ECA33809225BFB0CF1CE0392/3107290.png
11568,Suncatcher's Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/46355EC21A64E50D961CACA8CACDB4B0B76F2FA3/3105296.png
11569,Visage of Nourys,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/0D2EA0C5A70CC46ED79ACBEE2F3C34B593D00097/3123828.png
11570,Sanctified Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/18E835C0C1DE6D04B9352235F81D28040BFA235C/3122494.png
11571,Infernal Envoy Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/66E355E5513BF73F725B261F0B9A4175AEE40921/3122316.png
11572,Rift Hunter Light Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/19CDAF94920FEFFB491A7F2BF90C36177767016B/3123836.png
11573,Storm's Eye Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/0695A69107560D522F3E59D80302290324E01101/3123640.png
11574,Saryx Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/0B53CD5D3EB071BC12A87148AE1B3662C22AD556/3188044.png
11575,Regret's Memory,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/0FB31946CA6832B79BDC12DD46177B0A4C0694EE/3122812.png
11576,Shattered Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/E70132B4B1A13A46587F691AD06A4B695D7A1B69/3123009.png
11577,Storm's Eye Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/AD02DE161E67DA070421AADFBA47E29514229B4A/3123668.png
11578,Sanctified Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/68C751FDA906254FFA4924757E746601DA570AED/3188872.png
11579,Sanctified Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/F00F45F80C0C1FFAC22EB2175A6EED05030635F5/3122396.png
11580,Astral Ward Medium Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/B850A3205F26E8547ADC57175C5E6AD5D3413171/3123830.png
11581,Skyscale Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/90A76DC657E6F6CE1A460DEA1AB101A863F565B5/3123595.png
11582,Abomination Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Choking,,0,https://render.guildwars2.com/file/FC9D0E276AD5B7E9400AB1EC3BC24D9E47B1C809/3187709.png
11583,Sanctified Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/F3CB4A0CDF731323D12017D5BDD06A6271BA9A7C/3122404.png
11584,Abomination Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Choking,,0,https://render.guildwars2.com/file/C79279CFE41ABCAC582096E4AC76E4F84BFFA874/3187664.png
11585,Astral Ward Medium Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/E2FD0ADAE3A502E9BB2F179E98C4334908F5E80A/3123834.png
11586,Rift Hunter Heavy Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/2C69DA07423FADB62FE144515176B7261ACE185E/3123838.png
11587,Shattered Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/0DFCED3C0BD1B163EAF7C3615A480A9AE8DB0933/3122964.png
11588,Stormforged Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/A3BFBB3F633ED2EDA5F6F4271BA3BEC740365FAE/3123408.png
11589,Shattered Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/980508DD1401B7A3054F9B4C2C0F56E50C18A2CE/3122884.png
11590,Shattered Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/E63DF50ACE542E30C2317DA622CD1808FC915ABE/3122863.png
11591,Astral Ward Light Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/ED3168C9AE6FB26BFE761AB60AB01FC7C8C5A43C/3123833.png
11592,Shattered Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/7805D726A0275A284ED87899272E3604567906B1/3122984.png
11593,Astral Ward Medium Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/074640EB639622E9200307785FE4986BB716560D/3123831.png
11594,Skyforged Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/9C0F2CCA2E472ED8C2C244A64F7BBC7E21AE32A8/3123291.png
11595,Saryx Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/F01E71E30FC6B4353077F4C9B36C0BB20B44806A/3188100.png
11596,Sanctified Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/69E5C706C02E045A320EE7377CDE5D1CFD4DFBE7/3122421.png
11597,Vermilion Logging Tool,Gathering,Basic,NoCost|ShowInWardrobe,True,False,Logging,,,0,https://render.guildwars2.com/file/40D4BDE679DE04ED45700FDC34BBD9D4483C0DAE/3122294.png
11599,Storm's Eye Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/A9DD49BF06B3C3E8E45ABBBA3F6B97AAD86BF705/3123649.png
11600,Shattered Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/4C4505B1DCB20763763438E6C5B6D17379F51A20/3122904.png
11601,Saryx Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/EC610194D8ACD2E7009270E4B8DCD003BA5B1E4C/3188120.png
11602,Abomination Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Choking,,0,https://render.guildwars2.com/file/E50BEB34A7D41902FE0DBC6B0572EFBFEDF5DD52/3187720.png
11603,Skyscale Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/7B996968BE592298E86292D842EA4A04CDCA61BC/3123479.png
11604,Saryx Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/49003F59E5A9737E06A4235B04D5C9F8920B5A0F/3188008.png
11606,Rift Hunter Medium Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/3F75D3DB0A1D211B4A07D9A6CD7FE2F729805DFB/3123837.png
11607,Stormforged Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/AC3A7E3BA2536BC9CF1F1C17262F07FEFCCA0CE4/3123236.png
11608,Skyforged Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/0B31FD945510F3BCD2F90C0D18DB0A6A92465143/3123379.png
11609,Skyscale Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/D3CFEB46CEAD5B2A9E435F28D15C421EFFAA0146/3123513.png
11610,Abomination Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Choking,,0,https://render.guildwars2.com/file/9C47B977B5DD6812A3B24E5E4DD1AF7E621A6E0A/3187740.png
11611,Sanctified Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/F23EA6A96A775448F111A33D59304A74D16AA202/3188870.png
11612,Shattered Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/03955D49CB7CF11F7148477D28D7A43C75A3E914/3122974.png
11613,Storm's Eye Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/1946F4029DE19510BA9FB4E90A35F4141858C85D/3123672.png
11615,Abomination Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Choking,,0,https://render.guildwars2.com/file/8058BC20B3F6A6702D23ED05087572D004E49747/3187804.png
11616,Saryx Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/6A71FE011DE79B633C02C36B1CEBBB47923E7D9E/3188017.png
11617,Stormforged Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/BBB851F2027FEB3F622934D60D0B76B33DADDBF3/3123093.png
11618,Skyscale Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/97D1A26CE333950B3D1BE05D91B6E80D34074E79/3123534.png
11619,Sanctified Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/A65C4EEC2BA7C50BF046435125E85FF30803635B/3122513.png
11620,Storm's Eye Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/7915C908B0C7946A68E1C3C42567EBD3E2E71048/3123642.png
11623,Envy's Bite,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/D45DCD9ED4089DAF4117EF27ACE462ED20E60872/3122824.png
11624,Abomination Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Choking,,0,https://render.guildwars2.com/file/EB7219AFA563E3DE530C31166122A80602ECF618/3187688.png
11626,Sanctified Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/CB243A182EAB2C075F1A41019E6FD3681201AABB/3122462.png
11627,Sanctified Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/DA17C80DF4AAE50FE1DC0BB90E3A389A96DDB301/3122413.png
11628,Astral Ward Medium Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/455A99C72DE82428A2A52A77C9DBA16BF527426C/3123835.png
11629,Sanctified Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/77B090ADF091E050A5296FABB40CEE48A5E73D9D/3188871.png
11630,Rift Hunter Light Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/2C69DA07423FADB62FE144515176B7261ACE185E/3123838.png
11632,Skyforged Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/ACED6C7E52B8B5BB010CB3A84C0C9140EA1110C4/3123151.png
11633,Malice's Heartstring,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/6BA5F6549AD630D516D509F92EC720E8C4086D25/3122796.png
11634,Storm's Eye Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/75CF78B19910E751B4AED10078ED75D0AF9100BA/3123654.png
11635,Skyscale Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/09EA0943EF370B50EC3293CE2A662F7B50A22316/3123636.png
11636,Sanctified Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/336F0FF30B9CDEA26B3C4C309B16963D78014075/3122388.png
11637,Astral Ward Heavy Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/455A99C72DE82428A2A52A77C9DBA16BF527426C/3123835.png
11638,Rift Hunter Medium Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/22379400991D29E703ADB3636F57AFDFFAF9CA91/3123841.png
11639,Stormforged Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/52EA28780A3595095803071440B793ADCA0663BF/3123292.png
11640,Skyforged Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/24CCFA307AFFB293259318DEC60D52E45F6DFFF8/3123092.png
11641,Abomination Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Choking,,0,https://render.guildwars2.com/file/331C7820152753D6F45442B6BBF426A696E71C0C/3187698.png
11642,Skyscale Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/55F3F6A65ED6E251B8051F0E08226ABD0B1E3C6A/3123500.png
11643,Sanctified Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/E80108765E38E2807A42A3FB3766D303DB4D2200/3123825.png
11644,Shattered Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/12969BD853C81408B11B610C5FB336902ED46434/3122850.png
11645,Saryx Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/070A292B2A273DC2FB9A9BEED0B9E1F7ED37387C/3188053.png
11646,Abomination Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Choking,,0,https://render.guildwars2.com/file/6BAA17DF5C3B350BCD31193CB70B0ADFA980474C/3187760.png
11647,Skyscale Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/F7661F55036D077598CD0C18A10468931ABACAC3/3123523.png
11648,Stormforged Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/B9EA93DA0DBCA34201EA63AA5E97B8D410400116/3123380.png
11651,Strength of the Unseen,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/055FCD222F50FEDB19A29E5AC2EB0B9D68AFDCC8/3122568.png
11653,Rift Hunter Heavy Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/E19AB51C1DD1B16E5F5AA8C3EBDB1F5DC5C7B7E4/3123839.png
11654,Sanctified Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/082080775BA8F4E0F96BC41998992D9745476C03/3123826.png
11657,Rift Hunter Medium Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/2C69DA07423FADB62FE144515176B7261ACE185E/3123838.png
11658,Visage of Nourys,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/0D2EA0C5A70CC46ED79ACBEE2F3C34B593D00097/3123828.png
11660,Skyforged Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/927AAF4105FBF5907360E7B31A3C009F2B24BA63/3123319.png
11661,Saryx Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/D6DCAFFB01EFC30169132AE331B612C51E6A9B45/3188091.png
11662,Skyscale Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/0924D103AC0E0CC6EC74CBD505227DB253E64D6F/3123544.png
11663,Skyscale Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/4358A6C576D7932ACB7F4DF763C65F7CCE353D04/3123626.png
11664,Sanctified Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/C0A59F1238299FF5D416AF5956A2DA38E7D0F444/3122429.png
11665,Rift Hunter Medium Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/19CDAF94920FEFFB491A7F2BF90C36177767016B/3123836.png
11666,Storm's Eye Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/0CD2E6E331166EC11B46B59E773F0A0B05CA2974/3123666.png
11667,Sanctified Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/FFABCD094931CDD40DF5DCCEE0BAA0038026DD32/3123827.png
11668,Abomination Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Choking,,0,https://render.guildwars2.com/file/10C93464A3B51DEB61902002AB67CD38ADAB68DD/3187750.png
11670,Saryx Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/CC510DC64B1611780F47CA09676BE3A05972E3BE/3187980.png
11671,Saryx Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/C81A965C070B0C07CEED62F13809BEC6AEEC02E0/3188080.png
11672,Saryx Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/51FEC3A4D248EA74719CB80BB3CC18A5700ACFF1/3187999.png
11673,Skyscale Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/35A3A3EECEF96AC4ABB37675220E6899CF354BFB/3123615.png
11674,Avarice's Command,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/D4489E013069E86AAB161DA00A98284B46AE3A96/3122838.png
11675,Storm's Eye Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/7DCB00957A242DDD985EA6C8155BF1BF2A396C01/3123674.png
11676,Eternal Blade,Weapon,Basic,ShowInWardrobe,True,False,Sword,Ice,,0,https://render.guildwars2.com/file/AD33666253A04E970C771F90B006CD703F61E30C/65449.png
11677,Shattered Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/35E527BF64C92FB2B35AB6169FC8B20755FE2BB4/3122924.png
11678,Sanctified Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/648010AEE60BC13B1D6458331CF74DE1D8046A0A/3122437.png
11679,Sanctified Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/6423790292F4E86280001C4A18CA6B47CBD34E50/3122454.png
11680,Shattered Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/1D5EB7989AD02451FAEF0F4B311D144201543808/3122944.png
11681,Rift Hunter Light Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/22379400991D29E703ADB3636F57AFDFFAF9CA91/3123841.png
11682,Sanctified Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Medium,0,https://render.guildwars2.com/file/F23EA6A96A775448F111A33D59304A74D16AA202/3188870.png
11683,Saryx Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/F0254FBA7EA607A9511DBF0E711170E19D751358/3188026.png
11684,Rift Hunter Light Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/D83B5B1773FEA0DCCD1C1F0D9EC81B75E633FF31/3123840.png
11687,Astral Ward Light Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Light,0,https://render.guildwars2.com/file/E2FD0ADAE3A502E9BB2F179E98C4334908F5E80A/3123834.png
11688,Astral Ward Medium Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/ED3168C9AE6FB26BFE761AB60AB01FC7C8C5A43C/3123833.png
11689,Sanctified Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/68C751FDA906254FFA4924757E746601DA570AED/3188872.png
11690,Skyforged Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/6D9F3FC5070A087529990EC9AAA404C7402121B1/3123235.png
11691,Rage's Fist,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/A6035E09EFEF70E9E2DCF015F2BDE4C143F022BE/3122769.png
11692,Astral Ward Heavy Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/B850A3205F26E8547ADC57175C5E6AD5D3413171/3123830.png
11693,Shattered Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/FF1A79A1F60A73ED221B2D425BF6E75A4F9BC6A1/3122999.png
11694,Astral Ward Heavy Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/E2FD0ADAE3A502E9BB2F179E98C4334908F5E80A/3123834.png
11695,Saryx Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/DB573F41190B24B6AD729DE1252DAE600A1BDF75/3188035.png
11697,Stormforged Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/400BE9255A370967799B7809BE495B187A962235/3123264.png
